file,person_id,avg_depth
NO_OVERLOADING_0042.jpeg,1,23.488107681274414
NO_OVERLOADING_0043.jpeg,0,22.88928985595703
NO_OVERLOADING_0043.jpeg,1,22.11661720275879
NO_OVERLOADING_0044.jpeg,0,20.65375518798828
NO_OVERLOADING_0044.jpeg,1,22.270252227783203
NO_OVERLOADING_0045.jpeg,0,18.658496856689453
NO_OVERLOADING_0045.jpeg,1,20.67755889892578
NO_OVERLOADING_0046.jpeg,0,22.733675003051758
NO_OVERLOADING_0046.jpeg,1,21.633056640625
NO_OVERLOADING_0046.jpeg,2,9.235567092895508
NO_OVERLOADING_0047.jpeg,0,23.822734832763672
NO_OVERLOADING_0047.jpeg,1,25.18120765686035
NO_OVERLOADING_0048.jpeg,0,23.15869140625
NO_OVERLOADING_0048.jpeg,1,25.271772384643555
NO_OVERLOADING_0049.jpeg,0,24.464366912841797
NO_OVERLOADING_0049.jpeg,1,19.609312057495117
NO_OVERLOADING_0050.jpeg,0,23.418170928955078
NO_OVERLOADING_0050.jpeg,1,23.80587387084961
NO_OVERLOADING_0051.jpeg,0,18.141462326049805
NO_OVERLOADING_0051.jpeg,1,19.030101776123047
NO_OVERLOADING_0052.jpeg,0,12.352242469787598
NO_OVERLOADING_0052.jpeg,1,14.901981353759766
NO_OVERLOADING_0053.jpeg,0,19.489524841308594
NO_OVERLOADING_0053.jpeg,1,19.18998908996582
NO_OVERLOADING_0054.jpeg,0,21.22218894958496
NO_OVERLOADING_0054.jpeg,1,22.34014320373535
NO_OVERLOADING_0055.jpeg,0,22.644868850708008
NO_OVERLOADING_0055.jpeg,1,23.334396362304688
NO_OVERLOADING_0056.jpeg,0,22.03253173828125
NO_OVERLOADING_0056.jpeg,1,22.230010986328125
NO_OVERLOADING_0057.jpeg,0,22.047313690185547
NO_OVERLOADING_0057.jpeg,1,21.479246139526367
NO_OVERLOADING_0058.jpeg,0,25.01181411743164
NO_OVERLOADING_0058.jpeg,1,25.130918502807617
NO_OVERLOADING_0059.jpeg,0,23.369096755981445
NO_OVERLOADING_0059.jpeg,1,23.490419387817383
NO_OVERLOADING_0060.jpeg,0,22.201610565185547
NO_OVERLOADING_0060.jpeg,1,22.3665771484375
NO_OVERLOADING_0060.jpeg,2,7.891150951385498
NO_OVERLOADING_0061.jpeg,0,22.45001220703125
NO_OVERLOADING_0061.jpeg,1,21.849206924438477
NO_OVERLOADING_0062.jpeg,0,21.050676345825195
NO_OVERLOADING_0062.jpeg,1,19.748655319213867
NO_OVERLOADING_0063.jpeg,0,19.786121368408203
NO_OVERLOADING_0063.jpeg,1,20.12635612487793
NO_OVERLOADING_0064.jpeg,0,20.67040252685547
NO_OVERLOADING_0064.jpeg,1,16.268421173095703
NO_OVERLOADING_0064.jpeg,2,20.757049560546875
NO_OVERLOADING_0065.jpeg,0,19.340206146240234
NO_OVERLOADING_0065.jpeg,1,18.333349227905273
NO_OVERLOADING_0066.jpeg,0,19.7474422454834
NO_OVERLOADING_0066.jpeg,1,20.925899505615234
NO_OVERLOADING_0067.jpeg,0,23.916973114013672
NO_OVERLOADING_0067.jpeg,1,21.540342330932617
NO_OVERLOADING_0068.jpeg,0,22.96190071105957
NO_OVERLOADING_0068.jpeg,1,20.657381057739258
NO_OVERLOADING_0069.jpeg,0,22.795156478881836
NO_OVERLOADING_0069.jpeg,1,22.184751510620117
NO_OVERLOADING_0070.jpeg,0,21.50710105895996
NO_OVERLOADING_0070.jpeg,1,21.540918350219727
NO_OVERLOADING_0071.jpeg,0,19.68059730529785
NO_OVERLOADING_0071.jpeg,1,7.343963146209717
NO_OVERLOADING_0071.jpeg,2,20.647253036499023
NO_OVERLOADING_0071.jpeg,3,2.3194515705108643
NO_OVERLOADING_0071.jpeg,4,3.7259607315063477
NO_OVERLOADING_0071.jpeg,5,2.121835231781006
NO_OVERLOADING_0072.jpeg,0,22.523656845092773
NO_OVERLOADING_0072.jpeg,1,21.899494171142578
NO_OVERLOADING_0073.jpeg,0,13.974592208862305
NO_OVERLOADING_0073.jpeg,1,13.35773754119873
NO_OVERLOADING_0074.jpeg,0,13.901687622070312
NO_OVERLOADING_0074.jpeg,1,14.440359115600586
NO_OVERLOADING_0075.jpeg,0,19.60582160949707
NO_OVERLOADING_0075.jpeg,1,20.401561737060547
NO_OVERLOADING_0076.jpeg,0,19.291946411132812
NO_OVERLOADING_0076.jpeg,1,19.48369598388672
NO_OVERLOADING_0077.jpeg,0,18.452327728271484
NO_OVERLOADING_0077.jpeg,1,15.343414306640625
NO_OVERLOADING_0078.jpeg,0,17.49848747253418
NO_OVERLOADING_0078.jpeg,1,23.571996688842773
NO_OVERLOADING_0079.jpeg,0,22.602243423461914
NO_OVERLOADING_0079.jpeg,1,21.673465728759766
NO_OVERLOADING_0080.jpeg,0,23.91655731201172
NO_OVERLOADING_0080.jpeg,1,24.02248764038086
NO_OVERLOADING_0081.jpeg,0,21.643524169921875
NO_OVERLOADING_0081.jpeg,1,21.54314422607422
NO_OVERLOADING_0082.jpeg,0,22.760238647460938
NO_OVERLOADING_0082.jpeg,1,21.215158462524414
NO_OVERLOADING_0083.jpeg,0,22.211929321289062
NO_OVERLOADING_0083.jpeg,1,16.473886489868164
NO_OVERLOADING_0083.jpeg,2,23.91516876220703
NO_OVERLOADING_0083.jpeg,3,18.73763084411621
NO_OVERLOADING_0084.jpeg,0,20.332059860229492
NO_OVERLOADING_0084.jpeg,1,17.526498794555664
NO_OVERLOADING_0085.jpeg,0,22.79852294921875
NO_OVERLOADING_0085.jpeg,1,17.94510269165039
NO_OVERLOADING_0086.jpeg,0,19.861217498779297
NO_OVERLOADING_0086.jpeg,1,15.134285926818848
NO_OVERLOADING_0087.jpeg,0,23.436595916748047
NO_OVERLOADING_0087.jpeg,1,22.33164405822754
NO_OVERLOADING_0088.jpeg,0,27.60518455505371
NO_OVERLOADING_0088.jpeg,1,25.94157600402832
NO_OVERLOADING_0089.jpeg,0,20.20248031616211
NO_OVERLOADING_0089.jpeg,1,20.980323791503906
NO_OVERLOADING_0090.jpeg,0,19.58816909790039
NO_OVERLOADING_0090.jpeg,1,13.557348251342773
NO_OVERLOADING_0091.jpeg,0,22.234582901000977
NO_OVERLOADING_0091.jpeg,1,21.554550170898438
NO_OVERLOADING_0091.jpeg,2,22.116125106811523
NO_OVERLOADING_0092.jpeg,0,17.426319122314453
NO_OVERLOADING_0092.jpeg,1,17.022905349731445
NO_OVERLOADING_0093.jpeg,0,23.830341339111328
NO_OVERLOADING_0093.jpeg,1,23.559646606445312
NO_OVERLOADING_0094.jpeg,0,23.66167640686035
NO_OVERLOADING_0094.jpeg,1,23.128965377807617
NO_OVERLOADING_0095.jpeg,0,22.859281539916992
NO_OVERLOADING_0095.jpeg,1,23.566186904907227
NO_OVERLOADING_0096.jpeg,0,19.787817001342773
NO_OVERLOADING_0096.jpeg,1,17.1041202545166
NO_OVERLOADING_0097.jpeg,0,21.169715881347656
NO_OVERLOADING_0097.jpeg,1,22.00163459777832
NO_OVERLOADING_0098.jpeg,0,11.662993431091309
NO_OVERLOADING_0098.jpeg,1,20.644697189331055
NO_OVERLOADING_0098.jpeg,2,21.121028900146484
NO_OVERLOADING_0099.jpeg,0,21.723846435546875
NO_OVERLOADING_0099.jpeg,1,20.572677612304688
NO_OVERLOADING_0100.jpeg,0,21.973224639892578
NO_OVERLOADING_0100.jpeg,1,22.544906616210938
NO_OVERLOADING_0101.jpeg,0,19.70882225036621
NO_OVERLOADING_0101.jpeg,1,20.46002769470215
NO_OVERLOADING_0101.jpeg,2,5.1929707527160645
NO_OVERLOADING_0102.jpeg,0,20.800142288208008
NO_OVERLOADING_0102.jpeg,1,20.66761016845703
NO_OVERLOADING_0103.jpeg,0,19.9586124420166
NO_OVERLOADING_0103.jpeg,1,21.001068115234375
NO_OVERLOADING_0103.jpeg,2,20.969209671020508
NO_OVERLOADING_0104.jpeg,0,22.394454956054688
NO_OVERLOADING_0104.jpeg,1,23.368942260742188
NO_OVERLOADING_0105.jpeg,0,24.48843765258789
NO_OVERLOADING_0105.jpeg,1,24.2097110748291
NO_OVERLOADING_0106.jpeg,0,23.278759002685547
NO_OVERLOADING_0106.jpeg,1,23.640668869018555
NO_OVERLOADING_0107.jpeg,0,22.54353904724121
NO_OVERLOADING_0107.jpeg,1,22.252727508544922
NO_OVERLOADING_0108.jpeg,0,20.27060317993164
NO_OVERLOADING_0108.jpeg,1,24.65493392944336
NO_OVERLOADING_0109.jpeg,0,21.227394104003906
NO_OVERLOADING_0109.jpeg,1,21.300405502319336
NO_OVERLOADING_0110.jpeg,0,21.71193504333496
NO_OVERLOADING_0110.jpeg,1,22.745582580566406
NO_OVERLOADING_0111.jpeg,0,16.74351692199707
NO_OVERLOADING_0111.jpeg,1,23.23638916015625
NO_OVERLOADING_0112.jpeg,0,17.745304107666016
NO_OVERLOADING_0112.jpeg,1,17.492652893066406
NO_OVERLOADING_0113.jpeg,0,17.303565979003906
NO_OVERLOADING_0113.jpeg,1,27.823013305664062
NO_OVERLOADING_0114.jpeg,0,19.079010009765625
NO_OVERLOADING_0114.jpeg,1,19.41223907470703
NO_OVERLOADING_0115.jpeg,0,21.871196746826172
NO_OVERLOADING_0115.jpeg,1,21.68890953063965
NO_OVERLOADING_0116.jpeg,0,23.814762115478516
NO_OVERLOADING_0116.jpeg,1,23.428138732910156
NO_OVERLOADING_0117.jpeg,0,23.746376037597656
NO_OVERLOADING_0117.jpeg,1,17.49852180480957
NO_OVERLOADING_0118.jpeg,0,23.30213737487793
NO_OVERLOADING_0118.jpeg,1,22.792226791381836
NO_OVERLOADING_0119.jpeg,0,25.225404739379883
NO_OVERLOADING_0119.jpeg,1,26.13755989074707
NO_OVERLOADING_0120.jpeg,0,25.69072723388672
NO_OVERLOADING_0120.jpeg,1,9.675936698913574
NO_OVERLOADING_0120.jpeg,2,14.415358543395996
NO_OVERLOADING_0121.jpeg,0,18.598026275634766
NO_OVERLOADING_0121.jpeg,1,20.843313217163086
NO_OVERLOADING_0122.jpeg,0,20.700302124023438
NO_OVERLOADING_0122.jpeg,1,21.43576431274414
NO_OVERLOADING_0123.jpeg,0,21.38445281982422
NO_OVERLOADING_0123.jpeg,1,20.903627395629883
NO_OVERLOADING_0124.jpeg,0,25.31372833251953
NO_OVERLOADING_0124.jpeg,1,21.56281280517578
NO_OVERLOADING_0125.jpeg,0,22.807292938232422
NO_OVERLOADING_0125.jpeg,1,22.887571334838867
NO_OVERLOADING_0126.jpeg,0,17.357500076293945
NO_OVERLOADING_0127.jpeg,0,18.767728805541992
NO_OVERLOADING_0127.jpeg,1,3.8794119358062744
NO_OVERLOADING_0127.jpeg,2,16.051891326904297
NO_OVERLOADING_0127.jpeg,3,25.251359939575195
NO_OVERLOADING_0127.jpeg,4,12.413622856140137
NO_OVERLOADING_0127.jpeg,5,15.6280517578125
NO_OVERLOADING_0128.jpeg,0,21.592714309692383
NO_OVERLOADING_0128.jpeg,1,20.95109748840332
NO_OVERLOADING_0128.jpeg,2,14.13514518737793
NO_OVERLOADING_0129.jpeg,0,24.978620529174805
NO_OVERLOADING_0129.jpeg,1,24.661954879760742
NO_OVERLOADING_0129.jpeg,2,5.4975810050964355
NO_OVERLOADING_0130.jpeg,0,21.583984375
NO_OVERLOADING_0130.jpeg,1,23.028799057006836
NO_OVERLOADING_0131.jpeg,0,18.68330192565918
NO_OVERLOADING_0131.jpeg,1,15.497942924499512
NO_OVERLOADING_0132.jpeg,0,23.244930267333984
NO_OVERLOADING_0133.jpeg,0,21.198104858398438
NO_OVERLOADING_0133.jpeg,1,20.57792091369629
NO_OVERLOADING_0134.jpeg,0,23.028974533081055
NO_OVERLOADING_0134.jpeg,1,23.160417556762695
NO_OVERLOADING_0135.jpeg,0,25.355966567993164
NO_OVERLOADING_0135.jpeg,1,16.80350685119629
NO_OVERLOADING_0136.jpeg,0,26.392189025878906
NO_OVERLOADING_0136.jpeg,1,10.072920799255371
NO_OVERLOADING_0137.jpeg,0,22.38702392578125
NO_OVERLOADING_0137.jpeg,1,23.49488639831543
NO_OVERLOADING_0138.jpeg,0,16.75042724609375
NO_OVERLOADING_0138.jpeg,1,21.757081985473633
NO_OVERLOADING_0139.jpeg,0,23.907913208007812
NO_OVERLOADING_0140.jpeg,0,20.475875854492188
NO_OVERLOADING_0140.jpeg,1,22.238426208496094
NO_OVERLOADING_0141.jpeg,0,21.85784149169922
NO_OVERLOADING_0141.jpeg,1,15.782620429992676
NO_OVERLOADING_0141.jpeg,2,13.244429588317871
NO_OVERLOADING_0142.jpeg,0,18.573280334472656
NO_OVERLOADING_0142.jpeg,1,18.237348556518555
NO_OVERLOADING_0143.jpeg,0,23.75507164001465
NO_OVERLOADING_0143.jpeg,1,24.22434425354004
NO_OVERLOADING_0144.jpeg,0,23.27458953857422
NO_OVERLOADING_0145.jpeg,0,22.600872039794922
NO_OVERLOADING_0145.jpeg,1,23.443645477294922
NO_OVERLOADING_0146.jpeg,0,19.938297271728516
NO_OVERLOADING_0146.jpeg,1,22.384321212768555
NO_OVERLOADING_0147.jpeg,0,11.672168731689453
NO_OVERLOADING_0147.jpeg,1,20.649518966674805
NO_OVERLOADING_0147.jpeg,2,21.426477432250977
NO_OVERLOADING_0148.jpeg,0,16.299591064453125
NO_OVERLOADING_0148.jpeg,1,19.03908348083496
NO_OVERLOADING_0149.jpg,0,19.936370849609375
NO_OVERLOADING_0149.jpg,1,21.21172523498535
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0001.jpg,0,22.689802169799805
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0001.jpg,1,25.342199325561523
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0001.jpg,2,25.191688537597656
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0001.jpg,3,20.749509811401367
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0001.jpg,4,4.77446174621582
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0001.jpg,5,10.965232849121094
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0001.jpg,6,23.95993995666504
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0001.jpg,7,5.095803260803223
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0001.jpg,8,7.128438472747803
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0002.jpg,0,23.501314163208008
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0002.jpg,1,19.72784996032715
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0002.jpg,2,20.580703735351562
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0003.jpg,0,23.55814552307129
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0003.jpg,1,18.899803161621094
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0003.jpg,2,17.86029815673828
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0003.jpg,3,13.634040832519531
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0004.jpg,0,24.22012710571289
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0004.jpg,1,24.77602195739746
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0004.jpg,2,24.89180564880371
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0005.jpg,0,25.263877868652344
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0005.jpg,1,27.701894760131836
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0005.jpg,2,25.70966911315918
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0006.jpg,0,23.680938720703125
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0006.jpg,1,22.102279663085938
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0006.jpg,2,8.336771965026855
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0006.jpg,3,22.817584991455078
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0006.jpg,4,7.96847677230835
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0007.jpg,0,13.589797973632812
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0007.jpg,1,23.389057159423828
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0007.jpg,2,22.764942169189453
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0007.jpg,3,21.343032836914062
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0007.jpg,4,23.40222930908203
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0007.jpg,5,23.345531463623047
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0008.jpg,0,25.502904891967773
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0008.jpg,1,22.556365966796875
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0008.jpg,2,22.376829147338867
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0008.jpg,3,24.77464485168457
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0008.jpg,4,24.268774032592773
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0008.jpg,5,22.11452865600586
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0008.jpg,6,22.630945205688477
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0008.jpg,7,14.547998428344727
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0008.jpg,8,13.733750343322754
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0008.jpg,9,23.064144134521484
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0009.jpg,0,27.80039405822754
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0009.jpg,1,5.165903568267822
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0009.jpg,2,28.8201961517334
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0009.jpg,3,2.6542820930480957
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0009.jpg,4,12.866201400756836
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0009.jpg,5,28.42351722717285
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0009.jpg,6,28.1686954498291
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0010.jpg,0,22.92476463317871
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0010.jpg,1,21.918567657470703
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0010.jpg,2,21.184715270996094
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0010.jpg,3,21.477937698364258
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0010.jpg,4,17.866456985473633
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0010.jpg,5,16.19185447692871
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0010.jpg,6,13.148139953613281
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0010.jpg,7,23.463869094848633
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0010.jpg,8,5.914726257324219
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0010.jpg,9,16.852977752685547
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0010.jpg,10,17.441816329956055
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0010.jpg,11,20.604652404785156
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0010.jpg,12,23.433080673217773
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0011.jpg,0,22.74472999572754
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0011.jpg,1,23.19448471069336
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0011.jpg,2,23.606653213500977
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0012.jpg,0,13.589797973632812
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0012.jpg,1,23.389057159423828
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0012.jpg,2,22.764942169189453
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0012.jpg,3,21.343032836914062
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0012.jpg,4,23.40222930908203
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0012.jpg,5,23.345531463623047
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0013.jpg,0,25.263877868652344
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0013.jpg,1,27.701894760131836
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0013.jpg,2,25.70966911315918
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0014.jpg,0,6.872763633728027
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0014.jpg,1,24.699172973632812
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0014.jpg,2,21.789154052734375
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0014.jpg,3,24.480606079101562
OVERLOADING+CHILD_IN_ARMS+SIDE_SADDLE_0014.jpg,4,25.02606964111328
